File Name	Genotype
A_baikal_teal_Xianghai_426_2011.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_bald_eagle_Alaska_22-013001-001_2022.fa	A3
A_bald_eagle_Alaska_22-013831-001_2022.fa	A3
A_bald_eagle_Alaska_22-014969-001_2022.fa	B2.1
A_bald_eagle_Alaska_22-014971-001_2022.fa	B3.2
A_bald_eagle_Alaska_22-015680-001_2022.fa	A3
A_bald_eagle_Alaska_22-015682-001_2022.fa	A3
A_bald_eagle_Alaska_22-016455-001_2022.fa	B4.1
A_bald_eagle_Alaska_22-016456-001_2022.fa	B4.1
A_bald_eagle_Alaska_22-016934-001_2022.fa	B4.1
A_bald_eagle_Alaska_22-016934-002_2022.fa	B4.1
A_bald_eagle_Alaska_22-016934-003_2022.fa	B4.1
A_bald_eagle_Alaska_22-016934-004_2022.fa	B3.2
A_bald_eagle_Alaska_22-023552-001_2022.fa	B4.1
A_bald_eagle_Alaska_22-035250-001_1905.fa	A3
A_bald_eagle_Alaska_22-035250-002_1905.fa	A3
A_bald_eagle_Alaska_22-040391-003_2022.fa	A3
A_bald_eagle_Alaska_22-042131-002_2022.fa	A3
A_bald_eagle_Alaska_22-042131-003_2022.fa	A3
A_Bald_Eagle_BC_AIVPHL-532_2022.fa	B4.1
A_bald_eagle_Poland_MB218-NJM_2023.fa	Not assigned: Only 4 segments >98.0% match found of total 8 segments in input file
A_bald_eagle_Virginia_24_006061-001_2023.fa	B3.5
A_bald_eagle_Washington_24_007953-001_2024.fa	B3.6
A_Bangladesh_207095_2008.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bangladesh_3233_2011.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bangladesh_5487_2011.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_bar-headed_goose_Mongolia_1_05.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_bar-headed_goose_Qinghai_0510_05.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_12_05.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_bar-headed_goose_Qinghai_1-HVRI_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_bar-headed_goose_Qinghai_3_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_5_05.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_59_05.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_60_05.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_61_05.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_62_05.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_65_05.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_67_05.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_68_05.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_75_05.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_A11_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a113_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a114_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a115_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_A12_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_A13_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a15_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_A16_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_A17_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_A19_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_A20_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a210_2017.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_A21_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a218_2017.fa	Not assigned: Only 1 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_A22_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a230_2017.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_A23_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a237_2017.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a24_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a26_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a27_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a32_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a43_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a45_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a61_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a765_2017.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a88_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a893_2017.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a91_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a92_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_a93_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_B11_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_B12_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_B34_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_B44_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_B51_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_B54_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_B655_2017.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_B7_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY10-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY10-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY11-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY11-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY12-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY12-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY13-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY13-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY14-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY14-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY15-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY15-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY16-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY16-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY17-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY17-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY18-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY18-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY1-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY2_2015H5N1.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY2-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY2-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY3-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY3-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY4-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY4-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY5-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY6-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY6-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY7-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY7-LU1_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY7-LU2_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY8-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY8-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY9-B_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_BTY9-LU_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_bar-headed_goose_Qinghai_F_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_HDT001_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_p18_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_p2_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_p23_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_p9_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_goose_Qinghai_X402_2015H5N6.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_goose_Qinghai_X417_2015H5N6.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_goose_Qinghai_X418-1_2015H5N6.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_goose_Qinghai_X418-2_2015H5N6.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_goose_Qinghai_X424_2015H5N6.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_goose_Qinghai_X428_2015H5N6.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_goose_Qinghai_X430_2015H5N6.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_goose_Qinghai_X437_2015H5N6.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_XX111_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_XX13_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_XX22_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_XX431_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_XX446_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_XX76_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_XX782_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Qinghai_XXI122_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_goose_Tibet_3_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_goose_Tibet_5_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_bar-headed_goose_Tibet_8_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Tibet_P1908_2021.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Tibet_P1910_2021.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_Bar-headed_Goose_Tibet_P1987_2021.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
